 [BOSS      ] - [20/10/21] - [09"49'35] Cancellata la sessione orfana: utente BOSS PID 9944 postazione andre programma edi-selordini lanciata il 13/10/2021 alle 10:47
 [BOSS      ] - [20/10/21] - [10"06'05] Cancellata la sessione orfana: utente BOSS PID 7400 postazione andre programma evacli lanciata il 20/10/2021 alle 09:49
 [BOSS      ] - [20/10/21] - [10"14'34] Cancellata la sessione orfana: utente BOSS PID 5376 postazione andre programma evacli lanciata il 20/10/2021 alle 10:13
 [BOSS      ] - [20/10/21] - [10"14'34] Cancellata la sessione orfana: utente BOSS PID 5376 postazione andre programma selordini lanciata il 20/10/2021 alle 10:10
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente CONTAB1 PID 868 postazione SYSTEM programma vmovmag lanciata il 06/10/2021 alle 10:30
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI03 PID 2372 postazione SYSTEM programma edi-impord lanciata il 06/10/2021 alle 12:12
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI03 PID 2372 postazione SYSTEM programma edi-selordini lanciata il 06/10/2021 alle 12:12
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI03 PID 2372 postazione SYSTEM programma gclienti lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE4 PID 2796 postazione SYSTEM programma ordine lanciata il 06/10/2021 alle 12:29
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente VENDITE2 PID 4052 postazione SYSTEM programma garticoli lanciata il 06/10/2021 alle 12:16
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente ORDINI00 PID 4292 postazione SYSTEM programma selordc lanciata il 06/10/2021 alle 09:31
 [BOSS      ] - [20/10/21] - [14"59'17] Cancellata la sessione orfana: utente LOGISTI3 PID 4572 postazione SYSTEM programma selbozze lanciata il 05/10/2021 alle 18:54
