2020;00059519;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIA GELA, 71                                                                                        ;00182;ROMA                                                                                                ;RM;
2020;00059520;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIA VITO VOLTERRA 34                                                                                ;00146;ROMA                                                                                                ;RM;
2020;00059521;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIA DI TOR PAGNOTTA 306                                                                             ;00143;ROMA                                                                                                ;RM;
2020;00059522;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIA DI PORTONACCIO, 101                                                                             ;00159;ROMA                                                                                                ;RM;
2020;00059523;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIALE DEL TINTORETTO, 380                                                                           ;00142;ROMA                                                                                                ;RM;
2020;00059524;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIA GIUSEPPE DE NAVA, 6                                                                             ;00139;ROMA                                                                                                ;RM;
2020;00059525;SOC. MAREMMANA PETROLI A R. L.                                                                      ;VIA PANTANO 39                                                                                      ;00012;GUIDONIA                                                                                            ;RM;
2020;00059528;TAGLIANDODIRETTO.IT SRL                                                                             ;STRADA PROVINCIALE BERLINGERA, 50                                                                   ;27100;PAVIA                                                                                               ;PV;
2020;00059529;TAGLIANDODIRETTO.IT SRL                                                                             ;STRADA PROVINCIALE BERLINGERA, 50                                                                   ;27100;PAVIA                                                                                               ;PV;
2020;00059530;V.I.D.O.L. DI FACCHINI DR. RITA                                                                     ;VIA BRIGNANI 9                                                                                      ;48022;LUGO                                                                                                ;RA;
2020;00059531;VERDE IN SOC. COOP. ARL                                                                             ;CONTRADA GIANVICARIO SNC                                                                            ;90040;SAN CIPIRELLO                                                                                       ;PA;
2020;00059535;ALBRI SRL                                                                                           ;VIA PIETRO COLLETTA 24                                                                              ;20135;MILANO                                                                                              ;MI;
2020;00059536;NAVI' SRL                                                                                           ;CONTRADA PANTANO BASSO                                                                              ;86039;TERMOLI                                                                                             ;CB;
2020;00059537;NAVI' SRL                                                                                           ;CONTRADA COLLEDONICO, SNC                                                                           ;64049;TOSSICIA                                                                                            ;TE;
2020;00059538;NAVI' SRL                                                                                           ;VIA VILLA ANDREOLI 311/A                                                                            ;66034;LANCIANO                                                                                            ;CH;
2020;00059539;NAVI' SRL                                                                                           ;VIA CARAVAGGIO, 10/S                                                                                ;66020;SAN GIOVANNI TEATINO                                                                                ;CH;
2020;00059542;A.L.A. SRL                                                                                          ;VIA DE BROZZI 94/2                                                                                  ;48022;LUGO                                                                                                ;RA;
2020;00059544;ALBRI SRL                                                                                           ;VIA PIETRO NENNI 61                                                                                 ;80018;MUGNANO DI NAPOLI                                                                                   ;NA;
2020;00059545;ALBRI SRL                                                                                           ;VIA CAMPOVIVO, 2785                                                                                 ;04010;BORGO MONTELLO                                                                                      ;LT;
2020;00059548;ALBRI SRL                                                                                           ;VIA ROMA, 166/C                                                                                     ;92010;CALTABELLOTTA                                                                                       ;AG;
2020;00059550;ALBRI SRL                                                                                           ;VIA SAN PIETRO, 54                                                                                  ;70019;TRIGGIANO                                                                                           ;BA;
2020;00059551;ALBRI SRL                                                                                           ;C/DA GROTTICELLE, SP 5                                                                              ;93100;CALTANISSETTA                                                                                       ;CL;
2020;00059552;ALBRI SRL                                                                                           ;LOC.QUERCIA DEL VENTO                                                                               ;01028;ORTE                                                                                                ;VT;
2020;00059553;ALBRI SRL                                                                                           ;VIA PER VALENZANO, KM 1,5                                                                           ;70010;ADELFIA                                                                                             ;BA;
2020;00059554;ALBRI SRL                                                                                           ;VIA DELLE ALLODOLE, 20                                                                              ;25018;MONTICHIARI                                                                                         ;BS;
2020;00059555;ALBRI SRL                                                                                           ;VIA FONTANA ACQUA VIVA, SN                                                                          ;04010;SEZZE SCALO                                                                                         ;LT;
2020;00059558;ALBRI SRL                                                                                           ;VIA S.P. XXII MARIE, NR 15                                                                          ;03011;ALATRI                                                                                              ;FR;
2020;00059559;ARMANDO OFFICIO & C. SAS                                                                            ;VIA PADRE BARANZATO ROBERTO 1                                                                       ;13100;VERCELLI                                                                                            ;VC;
2020;00059562;AUTOSPRINT SNC DI ALOI A. E GENCARELLI A                                                            ;VIA NAZIONALE 726 - 728                                                                             ;98043;ROMETTA MAREA                                                                                       ;ME;
2020;00059564;BRICO MARKET SRL                                                                                    ;VIA CADUTI DI NASSIRIYA                                                                             ;91022;CASTELVETRANO                                                                                       ;TP;
